raw_value,host,active,phishing_score,phishing_indicators,verified_phishing,content_hash,final_url,dns_resolved,http_active,http_status,ip_addresses,ssl_valid,filename,check_timestamp
https://www.instagram.com/mumbai_maharashtra_punali_3750?igsh=a2xuZ2txd3Z5a2Fl,instagram.com,True,0,,False,f8b533d9f4fd5226,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61556751681887,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,32dc4b17b6d82c84,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61555156198967,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,4c268b6fd34b0dbb,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/punjab_national_bank_buraburi?igsh=MW55cnZmb3hzdXZsdQ==,instagram.com,True,0,,False,606db5b1ee62953e,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61576443984562,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,b455119460ded9a0,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-Lifetime-Free-Credit-Card/61579042303639  ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f10d21a13774be10,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61577134983384,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c3b7d38033654a7a,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/dharampal_saran_bishnoi_29?igsh=YmZrcHp3cDFiaDRp,instagram.com,True,0,,False,3dfc92ae47c0043c,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%9F-card-apply-online/61579133493320 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0ab883803f4091e4,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/Apply-For-Credit-Card-Online/61578788567230 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,9d353721d8c417af,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61561384760616,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,fd2ddda597c96663,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61569936490571,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c98b5f1535aa217b,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61573199559572,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,e3cdfda3e136b111,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/pnb-one/61578954491756 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,07415f7e9dc5bc2a,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/pnb.credit.cards.2025,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0209e15c8543e287,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/punjab_national_bank_bc11?igsh=N2Z0Mno5Y213dGdn,instagram.com,True,0,,False,b89dcef59db98306,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/sonidevi174?igsh=MWo4bWcxb2V1enFvZw==,instagram.com,True,0,,False,89e49f495dc9510c,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61576825139848,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,5f07d311ad46c680,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/punjabnationalbank0?igsh=YjA3b3F0ZW9zN2Z3,instagram.com,True,0,,False,6d824c89146b6ee7,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61575216410612,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,b0adedcde20470e4,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/sscomputer_services_shivpuri?igsh=YjkxbHlvMXdnd3R3,instagram.com,True,0,,False,37ab0d9665de670c,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/mohit428l_428?igsh=ajJjMzNyNWt5cjl5,instagram.com,True,0,,False,0ba887e7ef83a9c6,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61561330232022,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,00ca5f6604a27bef,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/punjab_national_bank_1?igsh=MWY2bHU2Z3ExbDhzYQ==,instagram.com,True,0,,False,77f997b4ae7462e0,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-Ex-employee-rupy-platinum-credit-card/61578619452063 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,82f26b98114c001e,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61576973481243,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,5946f2ac2a1baa72,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61564847297591,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,8f5c81c78800f607,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-ONE-Registration/61579199872811 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,4b00e1fcbc5b0a8c,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/card-offers/61578612939633  ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,424cbb83eebf8b84,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/use_hai_bhai_?igsh=MW9zb3AwNndzNzVxZw==,instagram.com,True,0,,False,96fbc3f827dfdf8c,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-BANK/61577390425220 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,cbde58c62eac4a0e,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-ONE-Net-Banking/61578949503898 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f50b6147bbf657fa,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/punjabnational331?igsh=Z3M3dmN5Y21xNGc4,instagram.com,True,0,,False,f95c20252b8ca529,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-Bank-mobile-banking/61578058413825 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,b4618610a31f29cc,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61576911194258,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,a8c88923b3734895,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61556729176422,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,62a7ad55b86019d8,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61570002277978 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,ff0960b0005543bf,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61577999908052,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,1444a70ba2018ee4,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/Apply-For-PNB-Rupay-Credit-Card-Online/61579012111952 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0a22cac014e582e5,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100066688417470,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,befef0394a0c3ee3,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61561177559243,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,16fbb4715c4b555d,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/punjabnational.bank?igsh=OGU2a2U3ZnJ4bzY2,instagram.com,True,0,,False,957914e0f8f86e25,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61577045822398,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,bcf80296b0cc4e27,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-ONE/61576671726221/,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,5ef480908110a660,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/Apply-For-Best-PNB-RuPay-Platinum-Credit-Card-Online/61578965105507 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d4a67e75e7fd4a39,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61553475184648,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,6e2fa76c82b6e5d7,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61569817473021,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0a2428dabf8de6f9,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/_ideal_public_school?igsh=cnVydjVmYmdzNTRr,instagram.com,True,0,,False,bb80abe88d20c92b,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61559669255780 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,10e2bb4ff4be8424,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61576360096349,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,7900976d7650b915,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61575249681425,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d6c821b1a6631f0d,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100094552391390,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,852817bb949e6e05,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61557162404661 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,ba1ae4378ab7e1ce,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61577344431186,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,de5a985cc8d51949,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61575097853229,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f1256ae51d16c4a1,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-BANK/61579115525411  ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c8573e84482fb0e9,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572902349986,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,cee00e8f876c96ee,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/yadav337774588?igsh=Yjh6c2R6Y3RwcHY2,instagram.com,True,0,,False,81253c39e1069154,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/ruhi_saybar_cafe_matguwan_?igsh=MWJpd2dkZHM4N3Mwbw==,instagram.com,True,0,,False,1a8ac3f885db0879,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-On%C3%A9/61578189976468 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,bbd6d764a98ae64d,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/card-offers/61578612939633 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,512dccbdc8cb5a03,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100095049879939,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,5cde12578f4f1ba1,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61578928408375,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,2e18035e9f0352a0,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61574968223619,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c2410eec3367aaa5,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/detrigudri?igsh=NWtwOGZuMXJuZ2x0,instagram.com,True,0,,False,715377d49b89053b,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61574918106146,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,cfba7daaaebc4d31,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/Apply-For-Rupay-Credit-Card-Online/61578836296310 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,28a0ad62e8ebfc12,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61574811561662,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,150d3fa94a65ad2f,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61562913013579,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,2938a56877997b70,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-One/61579251118469  ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0ef9461e5033dfed,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61577288279747,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,beed8b6116f3225e,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61561503463754,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,cdd82da06036503f,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61576996636222,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,309ec18169d08804,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.instagram.com/tripur6909?igsh=MXFjdDhueWtpem5obQ==,instagram.com,True,0,,False,0f8f0202dffa1d3d,https://www.instagram.com/,True,True,200.0,157.240.239.174,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571587088932,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d859f636b31d8ab2,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61575342593452,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f41c06bb9813b124,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/Apply-for-Rupay-Platinum-Credit-Cards/61579595581599  ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d7543a7ba7f3895b,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61577193161941,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,5d8c1211bd86bb41,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/one-card/61578257398195 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,3d12be864de14a34,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/people/PNB-net-banking/61578829367058 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,eca1e7de002da9bb,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61566023152813 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,2b94caab295b007c,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61557704341299,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,495482fbe5b5c228,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61554959923665,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,831246e1cb986383,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61550751322568,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,ab3ce509a4c27898,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
